index,ID,ACTIVITYNAME,ACTIVITYID
118341,257034,HIKING,14
118342,257034,PHOTOGRAPHY,104
118343,257035,AUTO TOURING,4
118344,257035,CAMPING,9
118345,257035,HIKING,14
118346,257035,PHOTOGRAPHY,104
118347,257036,AUTO TOURING,4
118348,257036,CAMPING,9
118349,257036,HUNTING,16
118350,257036,PHOTOGRAPHY,104
118351,257037,AUTO TOURING,4
118352,257037,CAMPING,9
118353,257037,HIKING,14
118354,257037,HORSEBACK RIDING,15
118355,257037,PHOTOGRAPHY,104
118356,257038,PHOTOGRAPHY,104
118357,257039,AUTO TOURING,4
118358,257039,PHOTOGRAPHY,104
118359,257040,AUTO TOURING,4
118360,257040,CAMPING,9
118361,257040,HIKING,14
118362,257040,HORSEBACK RIDING,15
118363,257040,PHOTOGRAPHY,104
118364,257041,AUTO TOURING,4
118365,257041,PHOTOGRAPHY,104
118366,257042,AUTO TOURING,4
118367,257042,PHOTOGRAPHY,104
118368,257043,AUTO TOURING,4
118369,257043,CAMPING,9
118370,257043,HIKING,14
118371,257043,PHOTOGRAPHY,104
118372,257044,AUTO TOURING,4
118373,257044,HORSEBACK RIDING,15
118374,257044,PHOTOGRAPHY,104
118375,257045,AUTO TOURING,4
118376,257045,CAMPING,9
118377,257045,HIKING,14
118378,257045,PHOTOGRAPHY,104
118379,257046,AUTO TOURING,4
118380,257046,HIKING,14
118381,257046,PHOTOGRAPHY,104
118382,257047,AUTO TOURING,4
118383,257047,HIKING,14
118384,257047,PHOTOGRAPHY,104
118385,257048,AUTO TOURING,4
118386,257048,CAMPING,9
118387,257048,HIKING,14
118388,257048,HORSEBACK RIDING,15
118389,257048,PHOTOGRAPHY,104
118390,257049,AUTO TOURING,4
118391,257049,HIKING,14
118392,257049,PHOTOGRAPHY,104
118393,257050,AUTO TOURING,4
118394,257050,HIKING,14
118395,257050,PHOTOGRAPHY,104
118396,257052,BIKING,5
118397,257052,CAMPING,9
118398,257052,HIKING,14
118399,257052,HORSEBACK RIDING,15
118400,257052,WILDLIFE VIEWING,26
118401,257052,PHOTOGRAPHY,104
118402,257053,BIKING,5
118403,257053,CAMPING,9
118404,257053,HIKING,14
118405,257053,WILDLIFE VIEWING,26
118406,257053,PHOTOGRAPHY,104
118407,257054,BIKING,5
118408,257054,CAMPING,9
118409,257054,HIKING,14
118410,257054,WILDLIFE VIEWING,26
118411,257054,PHOTOGRAPHY,104
118412,257055,BIKING,5
118413,257055,CAMPING,9
118414,257055,HIKING,14
118415,257055,WILDLIFE VIEWING,26
118416,257055,PHOTOGRAPHY,104
118417,257056,BIKING,5
118418,257056,CAMPING,9
118419,257056,HIKING,14
118420,257056,WILDLIFE VIEWING,26
118421,257056,PHOTOGRAPHY,104
118422,257057,BIKING,5
118423,257057,CAMPING,9
118424,257057,HIKING,14
118425,257057,WILDLIFE VIEWING,26
118426,257057,PHOTOGRAPHY,104
118427,257058,BIKING,5
118428,257058,CAMPING,9
118429,257058,HIKING,14
118430,257058,WILDLIFE VIEWING,26
118431,257058,PHOTOGRAPHY,104
118432,257059,BIKING,5
118433,257059,CAMPING,9
118434,257059,HIKING,14
118435,257059,WILDLIFE VIEWING,26
118436,257059,PHOTOGRAPHY,104
118437,257060,AUTO TOURING,4
118438,257060,HIKING,14
118439,257060,VISITOR CENTER,24
118440,257075,BIKING,5
118441,257076,HISTORIC & CULTURAL SITE,8
118442,257076,PHOTOGRAPHY,104
118443,257079,CAMPING,9
118444,257080,BIKING,5
118445,257081,BIKING,5
118446,257082,BIKING,5
118447,257083,CAMPING,9
118448,257084,AUTO TOURING,4
118449,257084,PHOTOGRAPHY,104
118450,257085,HIKING,14
118451,257086,PHOTOGRAPHY,104
118452,257087,CAMPING,9
118453,257088,BIKING,5
118454,257089,CAMPING,9
118455,257090,HIKING,14
118456,257091,BIKING,5
118457,257091,CAMPING,9
118458,257091,HIKING,14
118459,257091,HORSEBACK RIDING,15
118460,257091,RECREATIONAL VEHICLES,23
118461,257091,WILDLIFE VIEWING,26
118462,257091,PHOTOGRAPHY,104
118463,257092,BIKING,5
118464,257092,CAMPING,9
118465,257092,HIKING,14
118466,257092,RECREATIONAL VEHICLES,23
118467,257092,WILDLIFE VIEWING,26
118468,257092,PHOTOGRAPHY,104
118469,257093,BIKING,5
118470,257093,CAMPING,9
118471,257093,HIKING,14
118472,257093,HORSEBACK RIDING,15
118473,257093,RECREATIONAL VEHICLES,23
118474,257093,WILDLIFE VIEWING,26
118475,257093,PHOTOGRAPHY,104
118476,257094,BIKING,5
118477,257094,CAMPING,9
118478,257094,HIKING,14
118479,257094,HORSEBACK RIDING,15
118480,257094,RECREATIONAL VEHICLES,23
118481,257094,WILDLIFE VIEWING,26
118482,257094,PHOTOGRAPHY,104
118483,257095,BIKING,5
118484,257095,CAMPING,9
118485,257095,HIKING,14
118486,257095,RECREATIONAL VEHICLES,23
118487,257095,WILDLIFE VIEWING,26
118488,257095,PHOTOGRAPHY,104
118489,257096,BIKING,5
118490,257096,CAMPING,9
118491,257096,HIKING,14
118492,257096,HORSEBACK RIDING,15
118493,257096,RECREATIONAL VEHICLES,23
118494,257096,WILDLIFE VIEWING,26
118495,257096,PHOTOGRAPHY,104
118496,257097,BIKING,5
118497,257097,CAMPING,9
118498,257097,HIKING,14
118499,257097,HORSEBACK RIDING,15
118500,257097,RECREATIONAL VEHICLES,23
118501,257097,WILDLIFE VIEWING,26
118502,257097,PHOTOGRAPHY,104
118503,257098,BIKING,5
118504,257098,CAMPING,9
118505,257098,HIKING,14
118506,257098,RECREATIONAL VEHICLES,23
118507,257098,WILDLIFE VIEWING,26
118508,257098,PHOTOGRAPHY,104
118509,257099,CAMPING,9
118510,257099,HIKING,14
118511,257099,RECREATIONAL VEHICLES,23
118512,257099,WILDLIFE VIEWING,26
118513,257099,PHOTOGRAPHY,104
118514,257100,CAMPING,9
118515,257100,HIKING,14
118516,257100,RECREATIONAL VEHICLES,23
118517,257100,WILDLIFE VIEWING,26
118518,257100,PHOTOGRAPHY,104
118519,257101,CAMPING,9
118520,257101,HIKING,14
118521,257101,RECREATIONAL VEHICLES,23
118522,257101,WILDLIFE VIEWING,26
118523,257101,PHOTOGRAPHY,104
118524,257103,BIKING,5
118525,257103,CAMPING,9
118526,257103,HIKING,14
118527,257104,INTERPRETIVE PROGRAMS,10
118528,257104,HIKING,14
118529,257105,AUTO TOURING,4
118530,257105,WILDLIFE VIEWING,26
118531,257105,PHOTOGRAPHY,104
118532,257106,AUTO TOURING,4
118533,257106,WILDLIFE VIEWING,26
118534,257106,PHOTOGRAPHY,104
118535,257107,HIKING,14
118536,257107,WILDLIFE VIEWING,26
118537,257107,PHOTOGRAPHY,104
118538,257108,HIKING,14
118539,257108,WILDLIFE VIEWING,26
118540,257108,PHOTOGRAPHY,104
118541,257110,INTERPRETIVE PROGRAMS,10
118542,257110,HIKING,14
118543,257113,BOATING,6
118544,257113,WATER SPORTS,25
118545,257115,PHOTOGRAPHY,104
118546,257116,CAMPING,9
118547,257117,CAMPING,9
118548,257118,AUTO TOURING,4
118549,257118,CAMPING,9
118550,257118,RECREATIONAL VEHICLES,23
118551,257119,BIKING,5
118552,257120,BIKING,5
118553,257121,AUTO TOURING,4
118554,257121,PHOTOGRAPHY,104
118555,257122,CAMPING,9
118556,257123,BIKING,5
118557,257124,AUTO TOURING,4
118558,257124,OBSERVATION SITE,39
118559,257124,PHOTOGRAPHY,104
118560,257126,HORSEBACK RIDING,15
118561,257127,BIKING,5
118562,257128,AUTO TOURING,4
118563,257128,PHOTOGRAPHY,104
118564,257129,HIKING,14
118565,257130,BIKING,5
118566,257131,BIKING,5
118567,257132,BIKING,5
118568,257132,HIKING,14
118569,257133,CAMPING,9
118570,257134,WATER SPORTS,25
118571,257135,WATER SPORTS,25
118572,257136,INTERPRETIVE PROGRAMS,10
118573,257136,PHOTOGRAPHY,104
118574,257137,HORSEBACK RIDING,15
118575,257138,AUTO TOURING,4
118576,257140,BIKING,5
118577,257141,BIKING,5
118578,257141,HORSEBACK RIDING,15
118579,257142,WATER SPORTS,25
118580,257143,HIKING,14
118581,257144,CAMPING,9
118582,257145,CAMPING,9
118583,257145,WATER SPORTS,25
118584,257147,AUTO TOURING,4
118585,257147,HIKING,14
118586,257148,CAMPING,9
118587,257148,INTERPRETIVE PROGRAMS,10
118588,257149,CAMPING,9
118589,257150,AUTO TOURING,4
118590,257150,BIKING,5
118591,257150,CAMPING,9
118592,257150,HIKING,14
118593,257150,HORSEBACK RIDING,15
118594,257150,HUNTING,16
118595,257150,WILDLIFE VIEWING,26
118596,257150,ENVIRONMENTAL EDUCATION,103
118597,257150,PHOTOGRAPHY,104
118598,257151,AUTO TOURING,4
118599,257151,BIKING,5
118600,257151,HIKING,14
118601,257151,HORSEBACK RIDING,15
118602,257151,HUNTING,16
118603,257151,WILDLIFE VIEWING,26
118604,257151,PHOTOGRAPHY,104
118605,257151,DIVING,107
118606,257152,AUTO TOURING,4
118607,257152,BIKING,5
118608,257152,CAMPING,9
118609,257152,FISHING,11
118610,257152,HIKING,14
118611,257152,HORSEBACK RIDING,15
118612,257152,WATER SPORTS,25
118613,257152,WILDLIFE VIEWING,26
118614,257152,PHOTOGRAPHY,104
118615,257152,DIVING,107
118616,257153,AUTO TOURING,4
118617,257153,HIKING,14
118618,257153,HORSEBACK RIDING,15
118619,257153,DIVING,107
118620,257154,AUTO TOURING,4
118621,257154,BIKING,5
118622,257154,CAMPING,9
118623,257154,FISHING,11
118624,257154,HIKING,14
118625,257154,HORSEBACK RIDING,15
118626,257154,HUNTING,16
118627,257154,WINTER SPORTS,22
118628,257154,RECREATIONAL VEHICLES,23
118629,257154,WATER SPORTS,25
118630,257154,WILDLIFE VIEWING,26
118631,257154,PHOTOGRAPHY,104
118632,257154,DIVING,107
118633,257155,AUTO TOURING,4
118634,257155,FISHING,11
118635,257155,HIKING,14
118636,257155,WINTER SPORTS,22
118637,257155,WATER SPORTS,25
118638,257155,WILDLIFE VIEWING,26
118639,257155,PHOTOGRAPHY,104
118640,257155,DIVING,107
118641,257156,AUTO TOURING,4
118642,257156,BIKING,5
118643,257156,CAMPING,9
118644,257156,FISHING,11
118645,257156,HIKING,14
118646,257156,HORSEBACK RIDING,15
118647,257156,HUNTING,16
118648,257156,WINTER SPORTS,22
118649,257156,RECREATIONAL VEHICLES,23
118650,257156,WATER SPORTS,25
118651,257156,WILDLIFE VIEWING,26
118652,257156,PHOTOGRAPHY,104
118653,257156,DIVING,107
118654,257157,CAMPING,9
118655,257157,HUNTING,16
118656,257158,CAMPING,9
118657,257158,HUNTING,16
118658,257159,CAMPING,9
118659,257159,HORSEBACK RIDING,15
118660,257159,HUNTING,16
118661,257160,HIKING,14
118662,257161,HIKING,14
118663,257162,HIKING,14
118664,257163,AUTO TOURING,4
118665,257163,CAMPING,9
118666,257163,WILDLIFE VIEWING,26
118667,257163,PHOTOGRAPHY,104
118668,257164,AUTO TOURING,4
118669,257164,HIKING,14
118670,257164,HORSEBACK RIDING,15
118671,257164,WILDLIFE VIEWING,26
118672,257164,PHOTOGRAPHY,104
118673,257167,BIKING,5
118674,257171,HIKING,14
118675,257171,DAY USE AREA,32
118676,257171,PHOTOGRAPHY,104
118677,257173,BIKING,5
118678,257173,CAMPING,9
118679,257173,HIKING,14
118680,257173,HORSEBACK RIDING,15
118681,257173,RECREATIONAL VEHICLES,23
118682,257173,WILDLIFE VIEWING,26
118683,257173,PHOTOGRAPHY,104
118684,257174,BIKING,5
118685,257174,CAMPING,9
118686,257174,HIKING,14
118687,257174,HORSEBACK RIDING,15
118688,257174,RECREATIONAL VEHICLES,23
118689,257174,WILDLIFE VIEWING,26
118690,257174,PHOTOGRAPHY,104
118691,257175,BIKING,5
118692,257175,HIKING,14
118693,257175,RECREATIONAL VEHICLES,23
118694,257175,WILDLIFE VIEWING,26
118695,257175,PHOTOGRAPHY,104
118696,257176,AUTO TOURING,4
118697,257176,BIKING,5
118698,257176,CAMPING,9
118699,257176,HIKING,14
118700,257176,HORSEBACK RIDING,15
118701,257176,HUNTING,16
118702,257176,WILDLIFE VIEWING,26
118703,257176,ENVIRONMENTAL EDUCATION,103
118704,257176,PHOTOGRAPHY,104
118705,257177,AUTO TOURING,4
118706,257177,BIKING,5
118707,257177,CAMPING,9
118708,257177,HIKING,14
118709,257177,HORSEBACK RIDING,15
118710,257177,HUNTING,16
118711,257177,WILDLIFE VIEWING,26
118712,257177,ENVIRONMENTAL EDUCATION,103
118713,257177,PHOTOGRAPHY,104
118714,257178,AUTO TOURING,4
118715,257178,BIKING,5
118716,257178,CAMPING,9
118717,257178,HIKING,14
118718,257178,HORSEBACK RIDING,15
118719,257178,HUNTING,16
118720,257178,WILDLIFE VIEWING,26
118721,257178,ENVIRONMENTAL EDUCATION,103
118722,257178,PHOTOGRAPHY,104
118723,257179,AUTO TOURING,4
118724,257179,BIKING,5
118725,257179,CAMPING,9
118726,257179,HIKING,14
118727,257179,HORSEBACK RIDING,15
118728,257179,HUNTING,16
118729,257179,WILDLIFE VIEWING,26
118730,257179,ENVIRONMENTAL EDUCATION,103
118731,257179,PHOTOGRAPHY,104
118732,257180,AUTO TOURING,4
118733,257180,CAMPING,9
118734,257180,HIKING,14
118735,257180,HORSEBACK RIDING,15
118736,257180,HUNTING,16
118737,257180,WILDLIFE VIEWING,26
118738,257180,ENVIRONMENTAL EDUCATION,103
118739,257180,PHOTOGRAPHY,104
118740,257181,AUTO TOURING,4
118741,257181,CAMPING,9
118742,257181,HIKING,14
118743,257181,WILDLIFE VIEWING,26
118744,257181,ENVIRONMENTAL EDUCATION,103
118745,257181,PHOTOGRAPHY,104
118746,257183,BIKING,5
118747,257183,INTERPRETIVE PROGRAMS,10
118748,257183,HIKING,14
118749,257183,WILDLIFE VIEWING,26
118750,257183,ENVIRONMENTAL EDUCATION,103
118751,257183,PHOTOGRAPHY,104
118752,257184,AUTO TOURING,4
118753,257184,BIKING,5
118754,257184,CAMPING,9
118755,257184,HIKING,14
118756,257184,HUNTING,16
118757,257184,WILDLIFE VIEWING,26
118758,257184,ENVIRONMENTAL EDUCATION,103
118759,257184,PHOTOGRAPHY,104
118760,257186,BIKING,5
118761,257186,HIKING,14
118762,257186,WINTER SPORTS,22
118763,257186,PHOTOGRAPHY,104
118764,257187,BIKING,5
118765,257187,CAMPING,9
118766,257187,HIKING,14
118767,257187,WILDLIFE VIEWING,26
118768,257187,ENVIRONMENTAL EDUCATION,103
118769,257187,PHOTOGRAPHY,104
118770,257188,AUTO TOURING,4
118771,257188,BIKING,5
118772,257188,CAMPING,9
118773,257188,HIKING,14
118774,257188,HUNTING,16
118775,257188,WILDLIFE VIEWING,26
118776,257188,ENVIRONMENTAL EDUCATION,103
118777,257188,PHOTOGRAPHY,104
118778,257189,CAMPING,9
118779,257189,HIKING,14
118780,257189,WILDLIFE VIEWING,26
118781,257189,ENVIRONMENTAL EDUCATION,103
118782,257189,PHOTOGRAPHY,104
118783,257191,HIKING,14
118784,257191,HORSEBACK RIDING,15
118785,257191,RECREATIONAL VEHICLES,23
118786,257191,WILDLIFE VIEWING,26
118787,257191,PHOTOGRAPHY,104
118788,257194,BIKING,5
118789,257194,HIKING,14
118790,257194,HORSEBACK RIDING,15
118791,257194,RECREATIONAL VEHICLES,23
118792,257194,WILDLIFE VIEWING,26
118793,257194,PHOTOGRAPHY,104
118794,257195,BIKING,5
118795,257195,HIKING,14
118796,257195,RECREATIONAL VEHICLES,23
118797,257195,WILDLIFE VIEWING,26
118798,257195,PHOTOGRAPHY,104
118799,257196,BIKING,5
118800,257196,HIKING,14
118801,257196,RECREATIONAL VEHICLES,23
118802,257196,WILDLIFE VIEWING,26
118803,257196,PHOTOGRAPHY,104
118804,257197,BIKING,5
118805,257197,HIKING,14
118806,257197,HORSEBACK RIDING,15
118807,257197,RECREATIONAL VEHICLES,23
118808,257197,WILDLIFE VIEWING,26
118809,257197,PHOTOGRAPHY,104
118810,257198,BIKING,5
118811,257198,HIKING,14
118812,257198,RECREATIONAL VEHICLES,23
118813,257198,WILDLIFE VIEWING,26
118814,257198,PHOTOGRAPHY,104
118815,257199,BIKING,5
118816,257199,HIKING,14
118817,257199,HORSEBACK RIDING,15
118818,257199,RECREATIONAL VEHICLES,23
118819,257199,WILDLIFE VIEWING,26
118820,257199,PHOTOGRAPHY,104
118821,257200,BIKING,5
118822,257200,HIKING,14
118823,257200,HORSEBACK RIDING,15
118824,257200,RECREATIONAL VEHICLES,23
118825,257200,WILDLIFE VIEWING,26
118826,257200,PHOTOGRAPHY,104
118827,257201,BIKING,5
118828,257201,HIKING,14
118829,257201,RECREATIONAL VEHICLES,23
118830,257201,WILDLIFE VIEWING,26
118831,257201,PHOTOGRAPHY,104
118832,257203,BIKING,5
118833,257203,HIKING,14
118834,257203,HORSEBACK RIDING,15
118835,257203,RECREATIONAL VEHICLES,23
118836,257203,WILDLIFE VIEWING,26
118837,257203,PHOTOGRAPHY,104
118838,257204,BIKING,5
118839,257204,HIKING,14
118840,257204,RECREATIONAL VEHICLES,23
118841,257204,WILDLIFE VIEWING,26
118842,257204,PHOTOGRAPHY,104
118843,257205,BIKING,5
118844,257205,HIKING,14
118845,257205,RECREATIONAL VEHICLES,23
118846,257205,WILDLIFE VIEWING,26
118847,257205,PHOTOGRAPHY,104
118848,257207,BIKING,5
118849,257207,HIKING,14
118850,257207,HORSEBACK RIDING,15
118851,257207,RECREATIONAL VEHICLES,23
118852,257207,WILDLIFE VIEWING,26
118853,257207,PHOTOGRAPHY,104
118854,257209,BIKING,5
118855,257209,HIKING,14
118856,257209,HORSEBACK RIDING,15
118857,257209,RECREATIONAL VEHICLES,23
118858,257209,WILDLIFE VIEWING,26
118859,257209,PHOTOGRAPHY,104
118860,257210,BIKING,5
118861,257210,HIKING,14
118862,257210,RECREATIONAL VEHICLES,23
118863,257210,WILDLIFE VIEWING,26
118864,257210,PHOTOGRAPHY,104
118865,257211,BIKING,5
118866,257211,HIKING,14
118867,257211,RECREATIONAL VEHICLES,23
118868,257211,WILDLIFE VIEWING,26
118869,257211,PHOTOGRAPHY,104
118870,257212,BIKING,5
118871,257212,HIKING,14
118872,257212,HORSEBACK RIDING,15
118873,257212,RECREATIONAL VEHICLES,23
118874,257212,WILDLIFE VIEWING,26
118875,257212,PHOTOGRAPHY,104
118876,257213,BIKING,5
118877,257213,HIKING,14
118878,257213,HORSEBACK RIDING,15
118879,257213,RECREATIONAL VEHICLES,23
118880,257213,WILDLIFE VIEWING,26
118881,257213,PHOTOGRAPHY,104
118882,257214,BIKING,5
118883,257214,HIKING,14
118884,257214,HORSEBACK RIDING,15
118885,257214,RECREATIONAL VEHICLES,23
118886,257214,WILDLIFE VIEWING,26
118887,257214,PHOTOGRAPHY,104
118888,257215,BIKING,5
118889,257215,HIKING,14
118890,257215,HORSEBACK RIDING,15
118891,257215,RECREATIONAL VEHICLES,23
118892,257215,WILDLIFE VIEWING,26
118893,257215,PHOTOGRAPHY,104
118894,257217,BIKING,5
118895,257217,HIKING,14
118896,257217,RECREATIONAL VEHICLES,23
118897,257217,WILDLIFE VIEWING,26
118898,257217,PHOTOGRAPHY,104
118899,257218,BIKING,5
118900,257218,HIKING,14
118901,257218,RECREATIONAL VEHICLES,23
118902,257218,WILDLIFE VIEWING,26
118903,257218,PHOTOGRAPHY,104
118904,257219,CAMPING,9
118905,257219,HIKING,14
118906,257219,WILDLIFE VIEWING,26
118907,257219,PHOTOGRAPHY,104
118908,257220,CAMPING,9
118909,257220,HIKING,14
118910,257220,WILDLIFE VIEWING,26
118911,257220,PHOTOGRAPHY,104
118912,257221,CAMPING,9
118913,257221,HIKING,14
118914,257221,WILDLIFE VIEWING,26
118915,257221,PHOTOGRAPHY,104
118916,257222,CAMPING,9
118917,257222,HIKING,14
118918,257222,WILDLIFE VIEWING,26
118919,257222,PHOTOGRAPHY,104
118920,257223,CAMPING,9
118921,257223,HIKING,14
118922,257223,WILDLIFE VIEWING,26
118923,257223,PHOTOGRAPHY,104
118924,257224,CAMPING,9
118925,257224,HIKING,14
118926,257224,WILDLIFE VIEWING,26
118927,257224,PHOTOGRAPHY,104
118928,257225,CAMPING,9
118929,257225,HIKING,14
118930,257225,WILDLIFE VIEWING,26
118931,257225,PHOTOGRAPHY,104
118932,257226,BIKING,5
118933,257226,CAMPING,9
118934,257226,HIKING,14
118935,257226,WILDLIFE VIEWING,26
118936,257226,PHOTOGRAPHY,104
118937,257227,BIKING,5
118938,257227,CAMPING,9
118939,257227,HIKING,14
118940,257227,WILDLIFE VIEWING,26
118941,257227,PHOTOGRAPHY,104
118942,257228,BIKING,5
118943,257228,CAMPING,9
118944,257228,HIKING,14
118945,257228,WILDLIFE VIEWING,26
118946,257228,PHOTOGRAPHY,104
118947,257229,BIKING,5
118948,257229,CAMPING,9
118949,257229,HIKING,14
118950,257229,WILDLIFE VIEWING,26
118951,257229,PHOTOGRAPHY,104
118952,257230,BIKING,5
118953,257230,CAMPING,9
118954,257230,HIKING,14
118955,257230,WILDLIFE VIEWING,26
118956,257230,PHOTOGRAPHY,104
118957,257232,BIKING,5
118958,257232,CAMPING,9
118959,257232,HIKING,14
118960,257232,WILDLIFE VIEWING,26
118961,257232,PHOTOGRAPHY,104
118962,257233,BIKING,5
118963,257233,CAMPING,9
118964,257233,HIKING,14
118965,257233,WILDLIFE VIEWING,26
118966,257233,PHOTOGRAPHY,104
118967,257234,BIKING,5
118968,257234,CAMPING,9
118969,257234,HIKING,14
118970,257234,WILDLIFE VIEWING,26
118971,257234,PHOTOGRAPHY,104
118972,257235,BIKING,5
118973,257235,CAMPING,9
118974,257235,HIKING,14
118975,257235,WILDLIFE VIEWING,26
118976,257235,PHOTOGRAPHY,104
118977,257236,BIKING,5
118978,257236,CAMPING,9
118979,257236,HIKING,14
118980,257236,WILDLIFE VIEWING,26
118981,257236,PHOTOGRAPHY,104
118982,257237,HIKING,14
118983,257237,WILDLIFE VIEWING,26
118984,257237,PHOTOGRAPHY,104
118985,257238,HIKING,14
118986,257238,WILDLIFE VIEWING,26
118987,257238,PHOTOGRAPHY,104
118988,257239,AUTO TOURING,4
118989,257239,PHOTOGRAPHY,104
118990,257240,AUTO TOURING,4
118991,257240,PHOTOGRAPHY,104
118992,257241,AUTO TOURING,4
118993,257241,HIKING,14
118994,257241,PHOTOGRAPHY,104
118995,257243,AUTO TOURING,4
118996,257243,HIKING,14
118997,257243,HORSEBACK RIDING,15
118998,257243,PHOTOGRAPHY,104
118999,257244,ENVIRONMENTAL EDUCATION,103
119000,257245,BIKING,5
119001,257245,CAMPING,9
119002,257245,FISHING,11
119003,257245,HIKING,14
119004,257245,HUNTING,16
119005,257245,RECREATIONAL VEHICLES,23
119006,257245,WILDLIFE VIEWING,26
119007,257245,PHOTOGRAPHY,104
119008,257246,AUTO TOURING,4
119009,257246,CAMPING,9
119010,257246,PHOTOGRAPHY,104
119011,257247,AUTO TOURING,4
119012,257247,CAMPING,9
119013,257247,PHOTOGRAPHY,104
119014,257249,AUTO TOURING,4
119015,257249,PHOTOGRAPHY,104
119016,257251,AUTO TOURING,4
119017,257251,PHOTOGRAPHY,104
119018,257252,HIKING,14
119019,257253,CAMPING,9
119020,257254,CAMPING,9
119021,257255,BIKING,5
119022,257255,HIKING,14
119023,257255,HORSEBACK RIDING,15
119024,257255,WINTER SPORTS,22
119025,257255,PHOTOGRAPHY,104
119026,257256,AUTO TOURING,4
119027,257256,CAMPING,9
119028,257256,HIKING,14
119029,257256,HORSEBACK RIDING,15
119030,257256,PHOTOGRAPHY,104
119031,257283,HIKING,14
119032,257297,HIKING,14
119033,257307,BIKING,5
119034,257307,HIKING,14
119035,257308,HIKING,14
119036,257309,BIKING,5
119037,257309,HIKING,14
119038,257310,HIKING,14
119039,257311,BIKING,5
119040,257311,HIKING,14
119041,257318,BIKING,5
119042,257318,CAMPING,9
119043,257318,HIKING,14
119044,257318,HORSEBACK RIDING,15
119045,257318,WILDLIFE VIEWING,26
119046,257319,CAMPING,9
119047,257319,HIKING,14
119048,257319,WILDLIFE VIEWING,26
119049,257320,CAMPING,9
119050,257320,FISHING,11
119051,257320,HIKING,14
119052,257320,RECREATIONAL VEHICLES,23
119053,257321,BIKING,5
119054,257321,CAMPING,9
119055,257321,HIKING,14
119056,257321,HORSEBACK RIDING,15
119057,257321,RECREATIONAL VEHICLES,23
119058,257321,WILDLIFE VIEWING,26
119059,257324,FISHING,11
119060,257324,PICKNICKING,20
119061,257326,CAMPING,9
119062,257326,FISHING,11
119063,257326,RECREATIONAL VEHICLES,23
119064,257326,WILDLIFE VIEWING,26
119065,257328,CAMPING,9
119066,257333,HIKING,14
119067,257333,PICKNICKING,20
119068,257335,CAMPING,9
119069,257335,HIKING,14
119070,257335,HORSEBACK RIDING,15
119071,257340,CAMPING,9
119072,257340,HIKING,14
119073,257340,RECREATIONAL VEHICLES,23
119074,257341,BIKING,5
119075,257341,CAMPING,9
119076,257341,HIKING,14
119077,257341,RECREATIONAL VEHICLES,23
119078,257341,WILDLIFE VIEWING,26
119079,257342,CAMPING,9
119080,257342,HIKING,14
119081,257342,HORSEBACK RIDING,15
119082,257343,CAMPING,9
119083,257345,BIKING,5
119084,257345,CAMPING,9
